                      [0, 0, 0, 0, 0, 8, 8, 8, 8, 0, 8, 8, 8, 0],
                      [0, 0, 0, 0, 8, 8, 0, 0, 8, 8, 8, 0, 8, 8],
                      [0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 8, 0],
                      [0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 8, 8, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]],
            "output": [[0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0],
                       [0, 0, 0, 0, 0, 7, 7, 7, 7, 0, 7, 7, 7, 0],
                       [0, 0, 0, 0, 7, 7, 0, 0, 7, 7, 7, 0, 7, 7],
                       [0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 7, 0],
                       [0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 7, 7, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]},
           {"input": [[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 8, 8, 8, 0, 8, 8, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 8, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 8, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]],
            "output": [[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 3, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 3, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]}]}
## 003_00dbd492
{"test": [{"input": [[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0],
                     [0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0],
                     [0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0],
                     [0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0],
                     [0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0],
                     [0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0],
                     [0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0],
                     [0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0],
                     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0],
                     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0],
                     [0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]}],
 "train": [{"input": [[2, 2, 2, 2, 2, 0, 0],
                      [2, 0, 0, 0, 2, 0, 0],
                      [2, 0, 2, 0, 2, 0, 0],
                      [2, 0, 0, 0, 2, 0, 0],
                      [2, 2, 2, 2, 2, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0]],
            "output": [[2, 2, 2, 2, 2, 0, 0],
                       [2, 8, 8, 8, 2, 0, 0],
                       [2, 8, 2, 8, 2, 0, 0],
                       [2, 8, 8, 8, 2, 0, 0],
                       [2, 2, 2, 2, 2, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0]]},
           {"input": [[2, 2, 2, 2, 2, 2, 2, 0, 0],
                      [2, 0, 0, 0, 0, 0, 2, 0, 0],
                      [2, 0, 0, 0, 0, 0, 2, 0, 0],
                      [2, 0, 0, 2, 0, 0, 2, 0, 0],
                      [2, 0, 0, 0, 0, 0, 2, 0, 0],
                      [2, 0, 0, 0, 0, 0, 2, 0, 0],
                      [2, 2, 2, 2, 2, 2, 2, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0]],
            "output": [[2, 2, 2, 2, 2, 2, 2, 0, 0],
                       [2, 4, 4, 4, 4, 4, 2, 0, 0],
                       [2, 4, 4, 4, 4, 4, 2, 0, 0],
                       [2, 4, 4, 2, 4, 4, 2, 0, 0],
                       [2, 4, 4, 4, 4, 4, 2, 0, 0],
                       [2, 4, 4, 4, 4, 4, 2, 0, 0],
                       [2, 2, 2, 2, 2, 2, 2, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0]]},
           {"input": [[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2],
                      [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2],
                      [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2],
                      [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2],
                      [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2],
                      [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2],
                      [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2],
                      [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2],
                      [0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]],
            "output": [[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2],
                       [0, 0, 0, 0, 0, 0, 2, 3, 3, 3, 3, 3, 3, 3, 2],
                       [0, 0, 0, 0, 0, 0, 2, 3, 3, 3, 3, 3, 3, 3, 2],
                       [0, 0, 0, 0, 0, 0, 2, 3, 3, 3, 3, 3, 3, 3, 2],
                       [0, 0, 0, 0, 0, 0, 2, 3, 3, 3, 2, 3, 3, 3, 2],
                       [0, 0, 0, 0, 0, 0, 2, 3, 3, 3, 3, 3, 3, 3, 2],
                       [0, 0, 0, 0, 0, 0, 2, 3, 3, 3, 3, 3, 3, 3, 2],
                       [0, 0, 0, 0, 0, 0, 2, 3, 3, 3, 3, 3, 3, 3, 2],
                       [0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 2, 8, 8, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 2, 8, 2, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 2, 8, 8, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]},
           {"input": [[0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0],
                      [0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0],
                      [0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0],
                      [0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0],
                      [0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0],
                      [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0],
                      [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0],
                      [0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0],
                      [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0],
                      [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0],
                      [0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0]],
            "output": [[0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0],
                       [0, 2, 8, 8, 8, 2, 0, 0, 0, 0, 0, 0, 0],
                       [0, 2, 8, 2, 8, 2, 0, 0, 0, 0, 0, 0, 0],
                       [0, 2, 8, 8, 8, 2, 0, 0, 0, 0, 0, 0, 0],
                       [0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0],
                       [0, 0, 0, 0, 0, 2, 4, 4, 4, 4, 4, 2, 0],
                       [0, 0, 0, 0, 0, 2, 4, 4, 4, 4, 4, 2, 0],
                       [0, 0, 0, 0, 0, 2, 4, 4, 2, 4, 4, 2, 0],
                       [0, 0, 0, 0, 0, 2, 4, 4, 4, 4, 4, 2, 0],
                       [0, 0, 0, 0, 0, 2, 4, 4, 4, 4, 4, 2, 0],
                       [0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0]]}]}
## 004_03560426
{"test": [{"input": [[0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                     [7, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                     [7, 0, 8, 8, 0, 6, 0, 0, 0, 0],
                     [7, 0, 8, 8, 0, 6, 0, 3, 3, 0],
                     [7, 0, 8, 8, 0, 6, 0, 3, 3, 0]]}],
 "train": [{"input": [[0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 4],
                      [1, 1, 0, 0, 0, 0, 0, 0, 0, 4],
                      [1, 1, 0, 2, 2, 0, 3, 3, 0, 4],
                      [1, 1, 0, 2, 2, 0, 3, 3, 0, 4]],
            "output": [[1, 1, 0, 0, 0, 0, 0, 0, 0, 0],
                       [1, 1, 0, 0, 0, 0, 0, 0, 0, 0],
                       [1, 2, 2, 0, 0, 0, 0, 0, 0, 0],
                       [0, 2, 3, 3, 0, 0, 0, 0, 0, 0],
                       [0, 0, 3, 4, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 4, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 4, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 4, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]},
           {"input": [[0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [8, 8, 8, 0, 0, 0, 0, 0, 0, 0],
                      [8, 8, 8, 0, 0, 0, 0, 0, 0, 0],
                      [8, 8, 8, 0, 7, 7, 0, 2, 2, 2],
                      [8, 8, 8, 0, 7, 7, 0, 2, 2, 2]],
            "output": [[8, 8, 8, 0, 0, 0, 0, 0, 0, 0],
                       [8, 8, 8, 0, 0, 0, 0, 0, 0, 0],
                       [8, 8, 8, 0, 0, 0, 0, 0, 0, 0],
                       [8, 8, 7, 7, 0, 0, 0, 0, 0, 0],
                       [0, 0, 7, 2, 2, 2, 0, 0, 0, 0],
                       [0, 0, 0, 2, 2, 2, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                       [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]},
           {"input": [[0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
                      [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
